-186.0,72.0,333.0,276.0,2760.0,-267.0,1027.0,-166.0
-321.0,44.0,624.0,220.0,2878.0,-533.0,455.0,-179.0
-357.0,1.0,792.0,137.0,2810.0,-472.0,-318.0,-183.0
-106.0,-29.0,857.0,127.0,3008.0,-354.0,-946.0,-121.0
98.0,-24.0,899.0,103.0,3332.0,-81.0,-1605.0,-108.0
249.0,-76.0,234.0,49.0,3334.0,151.0,-1533.0,-75.0
200.0,-125.0,-615.0,-44.0,3346.0,498.0,-1816.0,-157.0
328.0,-129.0,-971.0,-126.0,3008.0,738.0,-1462.0,-136.0
582.0,-133.0,-877.0,-119.0,2907.0,544.0,485.0,-135.0
595.0,-100.0,830.0,-107.0,2578.0,36.0,1288.0,-183.0
758.0,-93.0,2989.0,-31.0,2251.0,-262.0,542.0,-196.0
1108.0,-111.0,2289.0,-8.0,1734.0,-175.0,-161.0,-234.0
804.0,-108.0,-376.0,-22.0,1258.0,4.0,-157.0,-236.0
436.0,-95.0,-1914.0,-34.0,2178.0,168.0,472.0,-248.0
195.0,-72.0,-2151.0,-57.0,1083.0,-19.0,693.0,-256.0
-62.0,-21.0,-1419.0,-64.0,-1163.0,28.0,903.0,-268.0
-50.0,46.0,105.0,-78.0,-2010.0,107.0,571.0,-215.0
-117.0,24.0,2345.0,-81.0,-3066.0,78.0,-98.0,-141.0
-323.0,-3.0,2460.0,-134.0,-3456.0,193.0,-485.0,-26.0
-741.0,20.0,145.0,-149.0,-1098.0,141.0,-750.0,83.0
-700.0,40.0,-1517.0,-158.0,1638.0,64.0,-383.0,29.0
-413.0,73.0,-2639.0,-107.0,2443.0,6.0,-135.0,-62.0
-127.0,138.0,-2899.0,-73.0,3722.0,12.0,337.0,-13.0
168.0,139.0,-2398.0,-40.0,4000.0,-141.0,616.0,40.0
52.0,160.0,-1628.0,34.0,4000.0,-84.0,155.0,6.0
6.0,208.0,-1028.0,87.0,4000.0,228.0,-196.0,6.0
35.0,252.0,-328.0,84.0,4000.0,354.0,-268.0,44.0
-27.0,266.0,-34.0,-7.0,4000.0,268.0,-239.0,93.0
-19.0,173.0,-413.0,-3.0,4000.0,18.0,-132.0,88.0
-77.0,105.0,-364.0,75.0,4000.0,-50.0,-13.0,122.0
-123.0,37.0,-298.0,52.0,3983.0,36.0,303.0,169.0
-108.0,1.0,-35.0,-33.0,-436.0,308.0,620.0,117.0
-122.0,-159.0,361.0,-101.0,-2806.0,616.0,603.0,75.0
-245.0,-282.0,1068.0,-136.0,-4000.0,766.0,791.0,21.0
