-177.0,-131.0,-1881.0,-306.0,4000.0,-1115.0,-811.0,1621.0
673.0,-164.0,1574.0,-1166.0,3623.0,-1330.0,-1123.0,825.0
825.0,-182.0,4000.0,-1216.0,4000.0,-1582.0,-1312.0,978.0
790.0,-196.0,1283.0,-679.0,4000.0,-1526.0,-1317.0,6.0
386.0,-224.0,762.0,-498.0,4000.0,-1180.0,-1309.0,-649.0
107.0,-218.0,3316.0,-487.0,4000.0,-912.0,-1246.0,-1180.0
-148.0,-204.0,254.0,7.0,4000.0,-1030.0,-1291.0,-3448.0
-185.0,-177.0,-4000.0,950.0,4000.0,-976.0,-1468.0,-4000.0
-238.0,-148.0,-4000.0,1957.0,4000.0,-572.0,-1358.0,-4000.0
-296.0,-145.0,-4000.0,2390.0,4000.0,-733.0,-1271.0,-2193.0
-337.0,-114.0,-4000.0,2787.0,4000.0,-1495.0,-1122.0,-2502.0
-476.0,-92.0,-4000.0,2981.0,4000.0,-1487.0,-1006.0,-2983.0
-547.0,-69.0,-1765.0,2840.0,4000.0,-297.0,-835.0,-853.0
-553.0,-33.0,1094.0,2122.0,4000.0,716.0,-428.0,-353.0
-331.0,-30.0,4000.0,1277.0,4000.0,1182.0,-832.0,642.0
-234.0,-2.0,3007.0,106.0,4000.0,1539.0,-1076.0,19.0
-207.0,20.0,-542.0,-1370.0,4000.0,1799.0,-685.0,538.0
-108.0,34.0,-3330.0,-2375.0,4000.0,2240.0,-790.0,1912.0
-51.0,49.0,-4000.0,-3428.0,4000.0,2363.0,-1071.0,2154.0
12.0,46.0,-4000.0,-2879.0,4000.0,2189.0,-652.0,1846.0
51.0,30.0,-3539.0,-978.0,4000.0,2177.0,-355.0,1541.0
53.0,17.0,-2074.0,158.0,4000.0,1981.0,-284.0,1338.0
36.0,44.0,-371.0,85.0,4000.0,1733.0,25.0,399.0
66.0,65.0,1094.0,-379.0,4000.0,746.0,-143.0,-507.0
62.0,52.0,3112.0,-1174.0,4000.0,445.0,-235.0,-1456.0
63.0,70.0,4000.0,-1935.0,4000.0,1140.0,-163.0,-1540.0
55.0,75.0,4000.0,-1638.0,1053.0,1187.0,-355.0,-1049.0
44.0,58.0,4000.0,-1589.0,-2400.0,1148.0,-284.0,61.0
90.0,73.0,2330.0,-1536.0,-4000.0,1521.0,156.0,811.0
