4000.0,173.0,-99.0,-141.0,856.0,9.0,-137.0,-242.0
1897.0,83.0,-132.0,-162.0,790.0,8.0,-176.0,-153.0
-86.0,-5.0,-102.0,-167.0,692.0,-22.0,-163.0,-181.0
-445.0,-127.0,-95.0,-181.0,706.0,-48.0,-154.0,-142.0
-1130.0,-113.0,-92.0,-175.0,737.0,-86.0,-159.0,-142.0
-1271.0,-52.0,-95.0,-180.0,792.0,-3.0,-180.0,-168.0
-1670.0,-34.0,-96.0,-189.0,874.0,37.0,-182.0,-166.0
-2517.0,-16.0,-94.0,-183.0,944.0,30.0,-176.0,-129.0
-4000.0,-68.0,-101.0,-186.0,947.0,54.0,-171.0,-116.0
-4000.0,-52.0,-95.0,-198.0,896.0,78.0,-167.0,-90.0
-2725.0,5.0,-83.0,-167.0,888.0,127.0,-139.0,-29.0
-960.0,114.0,-67.0,-167.0,837.0,118.0,-125.0,-12.0
1541.0,114.0,-78.0,-130.0,815.0,87.0,-97.0,-40.0
2353.0,-51.0,-43.0,-122.0,794.0,49.0,-82.0,-100.0
1701.0,-182.0,-30.0,-106.0,766.0,69.0,-60.0,-101.0
408.0,-234.0,-26.0,-63.0,748.0,79.0,-22.0,13.0
-404.0,-190.0,20.0,-71.0,701.0,90.0,-28.0,228.0
-2374.0,-149.0,10.0,-34.0,672.0,109.0,-2.0,332.0
-3478.0,-199.0,12.0,-15.0,641.0,93.0,0.0,225.0
-946.0,-188.0,24.0,0.0,641.0,123.0,31.0,137.0
1108.0,-121.0,37.0,13.0,621.0,122.0,41.0,31.0
2015.0,-99.0,42.0,44.0,562.0,115.0,44.0,-79.0
2396.0,-129.0,53.0,55.0,480.0,142.0,90.0,-215.0
1755.0,-181.0,77.0,59.0,440.0,158.0,80.0,-492.0
986.0,-161.0,83.0,93.0,415.0,220.0,103.0,-419.0
296.0,-59.0,81.0,66.0,367.0,250.0,124.0,99.0
-545.0,63.0,110.0,84.0,328.0,219.0,120.0,184.0
-889.0,163.0,95.0,98.0,332.0,169.0,113.0,18.0
-317.0,294.0,80.0,96.0,360.0,145.0,131.0,190.0
-527.0,406.0,89.0,90.0,326.0,142.0,137.0,199.0
-1560.0,412.0,69.0,77.0,310.0,135.0,113.0,193.0
-1261.0,355.0,68.0,69.0,261.0,165.0,85.0,196.0
-309.0,170.0,65.0,29.0,227.0,208.0,90.0,145.0
361.0,3.0,65.0,42.0,176.0,237.0,81.0,190.0
1254.0,-68.0,65.0,47.0,85.0,290.0,78.0,247.0
