-116.0,-39.0,69.0,99.0,4000.0,-1961.0,45.0,426.0
-132.0,-53.0,-18.0,-184.0,4000.0,-1961.0,860.0,276.0
-93.0,-57.0,-90.0,-654.0,4000.0,-531.0,1526.0,210.0
-29.0,-22.0,-133.0,-511.0,4000.0,31.0,2166.0,105.0
-83.0,-30.0,-155.0,-446.0,4000.0,354.0,2761.0,107.0
-90.0,-10.0,-163.0,69.0,4000.0,1157.0,3400.0,125.0
-19.0,-10.0,-183.0,400.0,4000.0,1124.0,4000.0,140.0
56.0,-21.0,-210.0,199.0,4000.0,1092.0,4000.0,290.0
79.0,-14.0,-180.0,83.0,4000.0,1482.0,4000.0,396.0
10.0,-26.0,-203.0,-55.0,4000.0,1248.0,4000.0,564.0
-79.0,-43.0,-129.0,56.0,4000.0,837.0,4000.0,615.0
-101.0,-102.0,-42.0,45.0,4000.0,554.0,4000.0,760.0
-73.0,-179.0,10.0,19.0,4000.0,-255.0,4000.0,760.0
-123.0,-176.0,136.0,99.0,4000.0,-802.0,4000.0,597.0
-52.0,-78.0,104.0,189.0,4000.0,-529.0,4000.0,396.0
40.0,24.0,138.0,500.0,4000.0,-9.0,4000.0,303.0
77.0,85.0,215.0,512.0,4000.0,134.0,4000.0,413.0
127.0,95.0,279.0,67.0,4000.0,145.0,4000.0,483.0
155.0,105.0,306.0,-391.0,4000.0,857.0,4000.0,535.0
169.0,122.0,145.0,-397.0,3202.0,2254.0,4000.0,569.0
119.0,74.0,14.0,-212.0,-182.0,3725.0,3917.0,522.0
0.0,67.0,-153.0,-30.0,-2986.0,4000.0,3748.0,384.0
-116.0,41.0,-292.0,-195.0,-4000.0,4000.0,3734.0,360.0
-258.0,-15.0,-393.0,-1109.0,-4000.0,4000.0,3903.0,141.0
-376.0,-63.0,-315.0,-936.0,-4000.0,4000.0,4000.0,-73.0
-223.0,-47.0,-119.0,30.0,-4000.0,4000.0,3905.0,-81.0
62.0,10.0,-149.0,309.0,-4000.0,4000.0,3789.0,-85.0
214.0,31.0,-57.0,980.0,-4000.0,4000.0,3860.0,201.0
198.0,66.0,-28.0,1287.0,-4000.0,4000.0,3903.0,213.0
214.0,54.0,-106.0,849.0,-4000.0,4000.0,3661.0,359.0
573.0,55.0,-29.0,622.0,-4000.0,3166.0,3217.0,634.0
994.0,70.0,-33.0,297.0,-4000.0,2418.0,2879.0,330.0
656.0,77.0,55.0,-18.0,-4000.0,1214.0,2582.0,53.0
110.0,86.0,150.0,-92.0,-4000.0,764.0,2579.0,-293.0
121.0,66.0,492.0,-25.0,-4000.0,2809.0,2944.0,-410.0
50.0,52.0,1497.0,-96.0,-4000.0,4000.0,3282.0,-540.0
-238.0,22.0,1822.0,-147.0,-4000.0,-192.0,3347.0,-540.0
37.0,-3.0,611.0,-60.0,-4000.0,-2209.0,3205.0,-990.0
905.0,-16.0,-817.0,-36.0,-4000.0,4000.0,2908.0,-1279.0
719.0,4.0,-1694.0,-39.0,-4000.0,4000.0,2570.0,-622.0
214.0,57.0,-1630.0,-21.0,-2387.0,4000.0,2514.0,-818.0
4.0,82.0,-971.0,-67.0,-222.0,4000.0,2579.0,-908.0
-675.0,77.0,-532.0,-116.0,4000.0,1329.0,2449.0,-1126.0
-1240.0,46.0,-52.0,-45.0,4000.0,2060.0,2126.0,-1384.0
-1524.0,40.0,39.0,-39.0,4000.0,3882.0,1931.0,-1801.0
-1283.0,40.0,-161.0,34.0,4000.0,4000.0,2449.0,-2415.0
